_id,PK,CCR,HIERARCHY,INCIDENTTIME,INCIDENTLOCATION,CLEAREDFLAG,INCIDENTNEIGHBORHOOD,INCIDENTZONE,INCIDENTHIERARCHYDESC,OFFENSES,INCIDENTTRACT,COUNCIL_DISTRICT,PUBLIC_WORKS_DIVISION,X,Y
339487,3397076,23070250,3,2023-05-11T10:35:00,"500 Block 1st AV Pittsburgh, PA 15219",Y,Central Business District,2,ROBBERY/HIGHWAY/STRONGARM,3701 Robbery.,201,6,6,-79.99760234066389,40.435872284613176
339488,3397077,23070257,10,2023-05-11T10:48:00,"2400 Block Josephine ST Pittsburgh, PA 15203",Y,South Side Slopes,3,HARRASSMENT/THREAT/ATTEMPT/PHY,"2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",1608,3,3,-79.97234962874849,40.42445857678956
339489,3397078,23070263,5,2023-05-10T22:34:00,"1000 Block Brushton AV Pittsburgh, PA 15221",Y,Homewood North,5,BURGLARY/NO FORCE/RES,3502 Burglary. / 3921 Theft by Unlawful Taking or Disposition. / 4106 Access Device Fraud / 2709(a)(3) Harassment No Legitimate Purpose,1301,9,2,-79.88772958464749,40.456546697183306
339490,3397081,23070270,99,2023-05-12T21:00:00,"300 Block Moore AV Pittsburgh, PA 15210",N,Knoxville,3,NA,9129 Miscellaneous Investigation,3001,3,5,-79.99301004726036,40.411360091737684
339491,3397089,23070272,26,2023-05-11T11:11:00,"2300 Block E Hills DR Pittsburgh, PA 15221",N,Garfield,5,HARRASSMENT-OTHER,2709.A3 HARASSMENT - COURSE OF CONDUCT W/NO LEGIT. PURPOSE,1114,9,2,-79.8713285890183,40.456616234957245
339492,3397090,23070280,26,2023-05-20T08:30:00,Zone 3,Y,,3,MEGANS LAW VIOLATION,4915 Failure to Comply with Megans Law,,,,,
339493,3397091,23070282,26,2023-05-13T07:30:00,Zone 2,Y,,2,MEGANS LAW VIOLATION,4915 Failure to Comply with Megans Law,,,,,
339494,3397092,23070283,99,2023-05-12T08:00:00,"700 Block 2nd AV Pittsburgh, PA 15219",Y,Bluff,2,NA,9999 Miscellaneous Report (No Crime),103,6,6,-79.99459104985328,40.435334670473395
339495,3397093,23070286,99,2023-05-11T11:30:00,"100 Block Warden ST Pittsburgh, PA 15220",N,West End,6,NA,9994 PFA Service,2019,1,1,-80.00246495871463,40.46087070373687
339496,3397096,23070287,9,2023-05-04T14:55:00,"2000 Block Wharton ST Pittsburgh, PA 15203",N,South Side Flats,3,FORGERY/COUNTERFEITING/OTHER,4101 Forgery.,1702,3,3,-79.97643264287119,40.43034081399975
339497,3397097,23070291,6,2023-05-11T07:15:00,"600 Block 1st AV Pittsburgh, PA 15219",N,Central Business District,2,THEFT FROM AUTO,3304 Criminal Mischief. / 3934 Theft from Vehicle,201,6,6,-79.99604094521762,40.43503956591046
339498,3397099,23070293,14,2023-05-11T07:00:00,"2100 Block Mulberry WY Pittsburgh, PA 15222",N,Bluff,2,CRIMINAL MISCHIEF (AUTO),3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,103,7,6,-79.98342982800676,40.45199494168049
339499,3397102,23070672,3,2023-05-12T00:43:00,"300 Block 4th AV Pittsburgh, PA 15222",N,Central Business District,2,ROBBERY/HIGHWAY/STRONGARM,901 Criminal Attempt / 2701 Simple Assault. / 3701 Robbery.,201,6,6,-80.00121018299862,40.43923465592203
339500,3397104,23070679,99,2023-05-12T00:15:00,"1800 Block Wylie AV Pittsburgh, PA 15219",Y,Crawford-Roberts,2,NA,9999 Miscellaneous Report (No Crime),305,6,3,-79.98420379671686,40.44357535209545
339501,3397105,23070695,15,2023-05-12T01:05:00,"1500 Block Bigelow BL Pittsburgh, PA 15219",N,Strip District,2,WEAPONS-CARRY/POS-OTHER,8106 Shots Fired,203,,,,
339502,3397107,23070705,11,2023-05-12T01:22:00,"1200 Block 5th AV Pittsburgh, PA 15219",Y,Bluff,2,UNSWORN FALSIFI TO AUTHORITIES,907 Possessing Instruments of Crime. / 2705 Recklessy Endangering Another Person. / 4904 Unsworn Falsification to Authorities. / 5505 Public Drunkenness / 13(a)(31) Marijuana: Possession Small Amount / 5503(a)(4) DISORDERLY CONDUCT - HAZARDOUS/PHYS. OFF,103,6,3,-79.98845370374711,40.43869325691536
339503,3397111,23070706,23,2023-05-12T01:18:00,"S 13th ST & E Carson ST Pittsburgh, PA 15203",Y,South Side Flats,3,PUBLIC DRUNKENESS,5505 Public Drunkenness,1702,3,3,-79.98533041374799,40.42878292268215
339504,3397113,23070711,99,2023-05-12T02:20:00,"500 Block Jacksonia ST Pittsburgh, PA 15212",Y,Central North Side,1,NA,9498 302 (Mental),2503,6,1,-80.01235553078513,40.4575028364583
339505,3397116,23070715,6,2023-05-12T01:05:00,"2500 Block Chauncey DR Pittsburgh, PA 15219",N,Bedford Dwellings,2,THEFT/PICK POCKET,3701 Robbery.,509,6,3,-79.97383970648434,40.45098330417301
339506,3397120,23070717,26,2023-05-12T01:32:00,"30 Block S 14th ST Pittsburgh, PA 15203",Y,South Side Flats,3,ALL OTHER OFFENSES(EXPT TRAFF),601.16 Public Urination And Defecation,1702,,,-79.91078036818955,40.39976597817734
339507,3397122,23070722,15,2023-05-12T01:58:00,"1300 Block Ferris CT Pittsburgh, PA 15221",N,Homewood North,5,WEAPONS-CARRY/POS-OTHER,8106 Shots Fired,1301,9,2,-79.88764040384527,40.459585687381654
339508,3397124,23070733,6,2023-05-12T02:24:00,"700 Block Brookline BL Pittsburgh, PA 15226",N,Brookline,6,THEFT/ALL OTHERS,3921 Theft by Unlawful Taking or Disposition.,1918,4,5,-80.02169562687736,40.39459113465609
339509,3397129,23070738,14,2023-05-12T02:45:00,"Addison ST & Rose ST Pittsburgh, PA 15219",N,Middle Hill,2,CRIMINAL MISCHIEF (AUTO),8106 Shots Fired,501,6,3,-79.97781450538578,40.44350729349261
339510,3397131,23070739,99,2023-05-12T02:20:00,"400 Block Pressley ST Pittsburgh, PA 15212",N,East Allegheny,1,NA,3745 Accidents Involving Damage to Unattended Veh.or Prop.,2304,1,1,-80.00111674803233,40.45163960533946
339511,3397138,23070758,0,2023-05-12T04:42:00,"2000 Block Sarah ST Pittsburgh, PA 15203",Y,South Side Flats,3,NA,9999 Miscellaneous Report (No Crime),1702,3,3,-79.97759969192273,40.42754982150543
339512,3397140,23070781,26,2023-05-12T07:00:00,"3100 Block Brighton RD Pittsburgh, PA 15212",Y,Marshall-Shadeland,1,PROTECTIVE ORDERS,3503 Criminal Trespass / 9093 Indirect Criminal Contempt,2715,1,1,-80.02883290088623,40.47393592552422
339513,3397142,23070793,6,2023-05-11T07:30:00,"1500 Block Lincoln AV Pittsburgh, PA 15206",Y,Lincoln-Lemington-Belmar,5,THEFT/ALL OTHERS,3921 Theft by Unlawful Taking or Disposition.,1202,9,2,-79.89584833980598,40.468683877300826
339514,3397152,23070797,99,2023-05-12T07:00:00,"100 Block Tecumseh ST Pittsburgh, PA 15207",Y,Hazelwood,4,NA,9496 Dead on Arrival (DOA),1515,,,,
339515,3397153,23070800,99,2023-05-12T08:13:00,"1200 Block S Negley AV Pittsburgh, PA 15217",N,Squirrel Hill North,4,NA,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1402,8,3,-79.92744371805036,40.4458200774905
339516,3397154,23070803,11,2023-05-11T15:15:00,"300 Block Harmar ST Pittsburgh, PA 15219",N,Polish Hill,2,IDENTITY THEFT,9999 Miscellaneous Report (No Crime),605,7,6,-79.96893527687254,40.45808698671628
339517,3397155,23070805,10,2023-05-12T08:25:00,"400 Block Turrett ST Pittsburgh, PA 15206",N,Larimer,5,TERRORISTIC THREATS,"2706 Terroristic Threats. / 2709(a)(1) Harassment by Physical Contact, or Attempts or Threats",1204,9,2,-79.9103961973115,40.4616391628569
339518,3397156,23070806,99,2023-05-12T08:30:00,"100 Block Point Breeze PL Pittsburgh, PA 15208",Y,Point Breeze North,4,NA,9504 Lost Property,1405,9,2,-79.91088517291934,40.45326916810718
339519,3397157,23070810,10,2023-05-11T10:51:00,"PPG PL Pittsburgh, PA 15222",N,Central Business District,2,TERRORISTIC THREATS,2706 Terroristic Threats.,201,6,6,-80.0029330176329,40.440074559106904
339520,3397158,23070812,99,2023-05-12T08:43:00,"Stayton ST & Thelma ST Pittsburgh, PA 15212",N,Marshall-Shadeland,1,NA,3743 Accidents Involving Damage to Attended Veh. or Property,2715,1,1,-80.0271399392325,40.468986855863974
339521,3397159,23070827,14,2023-05-12T09:21:00,"Mc Clure AV & Termon AV Pittsburgh, PA 15212",N,Brighton Heights,1,CRIM MISCHIEF (GRAFFITI),"3304(a)(4) CRIMINAL MISCHIEF- Intentionally Damage Property (By Graffiti, Aerosol Spray Paint, Broad Tip Marker, or Similar) / 620.03 (a) Graffiti - Prohibited Acts: No person may apply graffiti on city owned property or w/o permission of non-city own property",2701,1,1,-80.03651388530182,40.48287182467892
339522,3397160,23070828,14,2023-05-12T09:18:00,"7700 Block Waverly ST Pittsburgh, PA 15221",N,Point Breeze,4,CRIMINAL MISCHIEF (AUTO),3304 Criminal Mischief.,1406,9,3,-79.89492756436285,40.44423060461302
339523,3397161,23070839,99,2023-05-12T09:52:00,"Wilson AV & Kenwood AV Pittsburgh, PA 15214",Y,Perry South,1,NA,9999 Miscellaneous Report (No Crime),2614,6,1,-80.01386982319126,40.4684923583103
339524,3397162,23070852,5,2023-05-11T23:59:00,"30 Block Beltzhoover AV Pittsburgh, PA 15211",N,Allentown,3,BURGLARY/FORCE ENT/RES,3502 Burglary.,1803,3,5,-79.9977016916465,40.424856688320006
339525,3397164,23070581,6,2023-05-11T20:04:00,"5600 Block Baum BL Pittsburgh, PA 15232",N,Friendship,5,RETAIL THEFT (SHOPLIFTING),3929 Retail Theft.,807,,,,
339526,3397166,23070856,11,2023-05-12T10:00:00,"500 Block Crawford ST Pittsburgh, PA 15219",N,Central Business District,2,THEFT BY DECEPTION,3922 Theft by Deception.,201,,,,
339527,3397169,23070858,14,2023-05-12T10:20:00,"1100 Block Troy Hill RD Pittsburgh, PA 15212",N,Troy Hill,1,CRIMINAL MISCHIEF,3304 Criminal Mischief. / 3503 Criminal Trespass,2406,1,1,-79.99128255736005,40.45676367708997
339528,3397170,23070583,14,2023-05-11T20:26:00,"900 Block Manton WY Pittsburgh, PA 15210",N,Allentown,3,CRIMINAL MISCHIEF,3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,1803,,,,
339529,3397175,23070591,99,2023-05-11T20:30:00,"Blvd Of The Allies & Marion ST Pittsburgh, PA 15219",N,Bluff,2,NA,3743 Accidents Involving Damage to Attended Veh. or Property / 3744 Duty to Give Information and Render Aid,103,6,3,-79.98442041105496,40.435415753211586
339530,3397176,23070593,26,2023-05-11T20:27:00,"100 Block E Station Square DR Pittsburgh, PA 15219",N,South Shore,3,CRIMINAL TRESPASS,3503(b.1)(i) Simple Trespasser -- threatening or terrorizing the owner or occupant of the premises,1921,2,5,-80.00364780244968,40.43339608462265
339531,3397177,23070600,4,2023-05-11T20:36:00,"7200 Block Kelly ST Pittsburgh, PA 15208",N,Homewood South,5,AGG ASSAULT/OTHER/INJURY,2702 Aggravated Assault.,1303,9,2,-79.89699562789104,40.455518650637465
339532,3397178,23070873,6,2023-05-12T10:45:00,"500 Block William Penn PL Pittsburgh, PA 15219",N,Central Business District,2,THEFT/ALL OTHERS,3921 Theft by Unlawful Taking or Disposition.,201,,,,
339533,3397182,23070603,99,2023-05-11T20:59:00,"800 Block Freeport RD Pittsburgh, PA 15238",Y,Lincoln-Lemington-Belmar,5,NA,9999 Miscellaneous Report (No Crime),1201,,,-79.85370067208602,40.49831034053481
339534,3397183,23070616,10,2023-05-11T21:12:00,"1000 Block Brushton AV Pittsburgh, PA 15221",Y,Homewood North,5,HARRASSMENT/THREAT/ATTEMPT/PHY,2709(a) Harassment.,1301,9,2,-79.88772958464749,40.456546697183306
339535,3397184,23070875,6,2023-05-12T08:21:00,"600 Block Wood ST Pittsburgh, PA 15222",N,Central Business District,2,THEFT FROM BUILDING,"3924 Theft of Property Lost, Mislaid or Delivered by Mistake.",201,6,6,-79.99947653015562,40.442128855670354
339536,3397185,23070617,6,2023-05-11T21:15:00,"10 Block Lacona ST Pittsburgh, PA 15210",N,Carrick,3,THEFT/ALL OTHERS,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2902,4,3,-79.98469857235533,40.404655644296646
339537,3397187,23070620,11,2023-05-11T21:00:00,"4200 Block Bruce ST Pittsburgh, PA 15201",N,Central Lawrenceville,2,DECEPTIVE BUSINESS PRACTICES,3922 Theft by Deception. / 4107 Deceptive Business Practices. / 517.8(A2) Home Improvement Fraud,902,7,2,-79.9572157334417,40.46813591364746
339538,3397189,23070624,18,2023-05-11T21:24:00,"Cedar AV & Pressley ST Pittsburgh, PA 15212",Y,Allegheny Center,1,SYNTHETIC NARCS-POSSESS,13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession,2204,1,1,-80.00114903409869,40.4516250109702
339539,3397190,23070629,15,2023-05-11T21:49:00,"6400 Block Apple AV Pittsburgh, PA 15206",Y,Lincoln-Lemington-Belmar,5,WEAPONS-CARRY/POS-OTHER,9999 Miscellaneous Report (No Crime),1203,,,,
339540,3397191,23070650,26,2023-05-11T16:14:00,"200 Block Lamar ST Pittsburgh, PA 15214",Y,Northview Heights,1,PROTECTIVE ORDERS,9093 Indirect Criminal Contempt,2609,1,1,-80.00253330527606,40.47391668469002
339541,3397193,23070890,99,2023-05-12T10:51:00,"2400 Block E Carson ST Pittsburgh, PA 15203",N,South Side Flats,3,NA,3745 Accidents Involving Damage to Unattended Veh.or Prop.,1609,3,3,-79.97086068651069,40.42788269881993
339542,3397194,23070651,4,2023-05-11T22:29:00,"2300 Block Reed ST Pittsburgh, PA 15219",N,Middle Hill,2,AGG ASSAULT/GUN/INJURY,2702 Aggravated Assault.,501,6,3,-79.97404047197581,40.44351058183435
339543,3397202,23070663,99,2023-05-11T23:00:00,"700 Block Schuler ST Pittsburgh, PA 15210",Y,St. Clair,3,NA,9498 302 (Mental),1606,,,,
339544,3397203,23070892,6,2023-05-12T11:12:00,"2600 Block Perrysville AV Pittsburgh, PA 15214",N,Perry South,1,THEFT/ALL OTHERS,3921(a) Theft by Unlawful Taking or Disposition - Movable item,2615,6,1,-80.00847539788961,40.47114638432227
339545,3397204,23070896,99,2023-05-11T20:00:00,"S Dithridge ST & 5th AV Pittsburgh, PA 15213",Y,North Oakland,4,NA,3745 Accidents Involving Damage to Unattended Veh.or Prop.,404,8,3,-79.95059177164539,40.44680767795427
339546,3397205,23070898,11,2023-05-12T12:00:00,"2600 Block Wylie AV Pittsburgh, PA 15219",N,Middle Hill,2,THEFT BY DECEPTION,4101 Forgery. / 4120 Identity Theft,501,6,3,-79.97027384049373,40.44870435620124
339547,3397207,23070903,99,2023-05-12T11:28:00,"3100 Block Ashlyn ST Pittsburgh, PA 15204",Y,Sheraden,6,NA,9994 PFA Service,2018,2,5,-80.05635552180415,40.456082337190395
339548,3397208,23070904,18,2023-05-12T11:29:00,"5600 Block Wilkins AV Pittsburgh, PA 15217",N,Squirrel Hill North,4,OPIUM/COCAINE/DERV-POSSESS,"5126 Flight to Avoid Apprehension, Trial or Punishment. / 1543 Driving While Operating Privilege is Suspended or Revoked. / 13(a)(16) Possession of Controlled Substance / 13(a)(32) Paraphernalia - Use or Possession / 3503.B1I DEF. TRESPASS ACTUAL COMMUNICATION",1403,8,3,-79.92765255348598,40.443841798678385
339549,3397209,23070665,4,2023-05-11T23:26:00,"5500 Block Black ST Pittsburgh, PA 15206",Y,East Liberty,5,AGG ASSAULT/OTHER/INJURY,2701 Simple Assault.,1113,9,2,-79.92988078725682,40.46939564891472
339550,3397212,23070913,99,2023-05-12T11:40:00,"1200 Block Woodland AV Pittsburgh, PA 15212",N,Marshall-Shadeland,1,NA,9993 PFA Service with Weapons Supplement,2715,1,1,-80.02751033651488,40.469739623073835
339551,3397215,23070668,6,2023-05-11T23:36:00,"100 Block Isabella ST Pittsburgh, PA 15212",N,North Shore,1,THEFT FROM AUTO,3934 Theft from Vehicle / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another,2205,,,,
339552,3397216,23070680,99,2023-05-12T00:27:00,"600 Block Smithfield ST Pittsburgh, PA 15222",Y,Central Business District,2,NA,9504 Lost Property,201,6,6,-79.99740883167522,40.441533222252524
339553,3397227,23070929,26,2023-05-11T19:00:00,"3800 Block Brighton RD Pittsburgh, PA 15212",Y,Brighton Heights,1,HARRASSMENT-OTHER,2709 Harassment (Non-Specific),2701,1,1,-80.03569611050388,40.48455804314705
339554,3397228,23070930,11,2023-05-12T12:00:00,"3200 Block Dawson ST Pittsburgh, PA 15213",N,South Oakland,4,IMPERSONATING A PUBLIC SERVANT,4120 Identity Theft,409,3,3,-79.95399364672711,40.429886478106674
339555,3397229,23070936,5,2023-05-12T12:23:00,"200 Block W Burgess ST Pittsburgh, PA 15214",N,Perry South,1,BURGLARY/NO FORCE/RES,3502 Burglary.,2614,6,1,-80.01131138913712,40.4670187109433
339556,3397230,23070945,7,2023-05-12T13:30:00,"3000 Block Liberty AV Pittsburgh, PA 15201",N,Polish Hill,2,MOTOR VEH THEFT/TRUCK-BUS,3921(a) Theft by Unlawful Taking or Disposition - Movable item,605,7,6,-79.9714262593693,40.4583634275947
339557,3397232,23070949,99,2023-05-12T12:41:00,"1200 Block Oakmont ST Pittsburgh, PA 15205",N,Crafton Heights,6,NA,9994 PFA Service,2815,,,,
339558,3397235,23070952,26,2023-05-12T12:34:00,"Virgin WY & Nash ST Pittsburgh, PA 15212",Y,East Allegheny,1,DRUG PARAPHERNALIA,13(a)(32) Paraphernalia - Use or Possession,2304,1,1,-79.99814375640419,40.45361042435274
339559,3397236,23070953,4,2023-05-12T12:45:00,"400 Block Mt Pleasant RD Pittsburgh, PA 15214",Y,Northview Heights,1,AGG ASSAULT/GUN/NO INJURY,2701(a)(3) Simple Assault - Attempts by Physical Menace ,2609,1,1,-80.00190476088557,40.479837220529895
339560,3397237,23070954,99,2023-05-12T12:10:00,"800 Block Spring Garden AV Pittsburgh, PA 15212",N,East Allegheny,1,NA,9994 PFA Service,2304,1,1,-79.99781569417173,40.45726718828168
339561,3397240,23070958,99,2023-05-12T12:10:00,"800 Block Spring Garden AV Pittsburgh, PA 15212",N,East Allegheny,1,NA,9994 PFA Service,2304,1,1,-79.99781569417173,40.45726718828168
339562,3397243,23070963,6,2023-05-12T12:40:00,"200 Block Atwood ST Pittsburgh, PA 15213",N,Central Oakland,4,RETAIL THEFT (SHOPLIFTING),"3929(a)(1) Retail Theft; takes possession of, carries away, or transfers displayed merchandise",405,,,,
339563,3397244,23070965,10,2023-05-12T12:50:00,"300 Block N Braddock AV Pittsburgh, PA 15208",Y,Point Breeze North,4,TERRORISTIC THREATS,2706 Terroristic Threats.,1405,9,2,-79.89280139717684,40.449654633119316
339564,3397245,23070969,24,2023-05-12T13:05:00,"800 Block Liberty AV Pittsburgh, PA 15222",Y,Central Business District,2,DISORDERLY CONDUCT,5503(a)(2) DISORDERLY CONDUCT - UNREASONABLE NOISE,201,6,6,-79.99891918859558,40.442686358914685
339565,3397246,23070983,11,2023-05-12T13:22:00,"100 Block Van Buren ST Pittsburgh, PA 15214",N,Summer Hill,1,IDENTITY THEFT,4106 Access Device Fraud / 4120 Identity Theft,2612,1,1,-80.01736951909196,40.49802409801034
339566,3397247,23070987,26,2023-05-12T10:30:00,"100 Block 47th ST Pittsburgh, PA 15201",N,Central Lawrenceville,2,CRUELTY TO ANIMALS,9999 Miscellaneous Report (No Crime),901,,,,
339567,3397248,23070988,99,2023-05-12T11:45:00,"East Ohio ST & 31st St BRDG Pittsburgh, PA 15212",N,Troy Hill,1,NA,3323 Stop Signs and Yield Signs.,2406,,,,
339568,3397249,23070991,99,2023-05-11T20:30:00,"100 Block Waterfront DR Pittsburgh, PA 15222",N,Troy Hill,1,NA,3304 Criminal Mischief.,2406,1,6,-79.97751120369972,40.46342624474862
339569,3397250,23070994,99,2023-05-12T13:45:00,"300 Block 3rd AV Pittsburgh, PA 15222",Y,Central Business District,2,NA,9497 Aided Case,201,6,6,-80.00161356345536,40.438866132202165
339570,3397251,23070996,99,2023-05-12T13:54:00,"40 Block S 10th ST Pittsburgh, PA 15203",Y,South Side Flats,3,NA,9489 Found Property,1702,,,-79.90574666145844,40.40703958017116
339571,3397252,23070998,99,2023-05-12T13:46:00,"900 Block Penn AV Pittsburgh, PA 15222",Y,Central Business District,2,NA,9999 Miscellaneous Report (No Crime),201,6,6,-79.9980468769971,40.44361867005384
339572,3397253,23071002,99,2023-05-12T14:06:00,"Pennsylvania AV & Fulton ST Pittsburgh, PA 15233",Y,Manchester,1,NA,9497 Aided Case,2107,6,1,-80.02475908718073,40.45433836359625
339573,3397255,23071003,11,2023-05-11T17:00:00,"5300 Block Rosetta ST Pittsburgh, PA 15224",N,Garfield,5,IDENTITY THEFT,9999 Miscellaneous Report (No Crime),1017,9,2,-79.93781276468265,40.46737688489139
339574,3397256,23071006,4,2023-05-12T14:01:00,"2900 Block Sidney ST Pittsburgh, PA 15203",N,South Side Flats,3,AGG ASSAULT/GUN/NO INJURY,"2702 Aggravated Assault. / 2705 Recklessy Endangering Another Person. / 3502 Burglary. / 2701(a)(1) Simple Assault - Intent., Know., Reckless.Cause Bod. Injury / 3304(a)(5) CRIMINAL MISCHIEF - Intentionally Damages Real Or Personal Property Of Another",1609,,,,
339575,3397261,23071008,6,2023-05-12T13:50:00,"1800 Block Centre AV Pittsburgh, PA 15219",N,Crawford-Roberts,2,RETAIL THEFT (SHOPLIFTING),"3929(a)(1) Retail Theft; takes possession of, carries away, or transfers displayed merchandise",305,6,3,-79.98322028048247,40.44221488797809
339576,3397263,23071011,99,2023-05-12T14:00:00,"60 Block Mt Oliver ST Pittsburgh, PA 15210",N,South Side Slopes,3,NA,9994 PFA Service,1706,3,3,-79.9880196089352,40.41994167095741
339577,3397264,23071014,99,2023-05-12T14:10:00,"2300 Block Sherbrook ST Pittsburgh, PA 15217",Y,Squirrel Hill South,4,NA,9999 Miscellaneous Report (No Crime),1408,5,3,-79.92170536722638,40.43147264809641
339578,3397265,23071023,99,2023-05-12T14:32:00,"1200 Block Seidle ST Pittsburgh, PA 15212",Y,Spring Garden,1,NA,9999 Miscellaneous Report (No Crime),2412,1,1,-79.99179556788238,40.4610226498143
339579,3397266,23071032,6,2023-05-12T14:30:00,"Fort Duquesne BL & Barkers PL Pittsburgh, PA 15222",N,Central Business District,2,THEFT FROM AUTO,3304 Criminal Mischief.,201,6,6,-80.00179262222075,40.4442823277982
339580,3397267,23071033,10,2023-05-12T15:55:00,"Centre AV & Herron AV Pittsburgh, PA 15219",Y,Upper Hill,2,SIMPLE ASSAULT/INJURY,2701 Simple Assault. / 2718(a)(2) Strangulation - Blocking the Nose and Mouth of the Person,506,6,3,-79.9648962289163,40.448829711310545
339581,3397269,23071034,99,2023-05-12T15:01:00,"1200 Block Woodland AV Pittsburgh, PA 15212",Y,Marshall-Shadeland,1,NA,9497 Aided Case,2715,1,1,-80.02751033651488,40.469739623073835
